Price,Close,High,Low,Open,Volume,MA5,MA20,MA60,MA120,MA200,High_52W,Low_52W,Dist_High_52W,Dist_Low_52W,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,Volume_MA20,Volume_Ratio,Daily_Return,Volatility_20
Ticker,012630.KS,012630.KS,012630.KS,012630.KS,012630.KS,,,,,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-22,19832.400390625,20373.73141865695,19733.976567346464,19980.036125542803,81557,19852.084765625,21950.97275390625,21933.09248046875,,,,,,,37.73585376623435,-594.1180053976495,-218.90655467238332,-375.2114507252662,21950.97275390625,24931.952639534724,18969.99286827778,0.2716034427310741,248717.75,0.3279098496186943,-0.004938271846901765,0.540337604482463
2025-08-25,20324.51953125,20472.155266343827,19733.9765908747,19832.40041427058,80339,19970.193359375,21877.1548828125,21951.793001302085,,,,,,,37.73585376623435,-605.9235587383337,-296.30995548557337,-309.6136032527603,21877.1548828125,24945.618750071364,18808.69101555364,0.28051763437206,242308.7,0.33155639892418226,0.02481389700349279,0.5487483684149029
2025-08-26,20669.001953125,20718.213862537203,20029.24713076637,20127.670949590774,111009,20147.35625,21803.33701171875,21971.477766927084,,,,,,,33.99999576660667,-580.7877328729082,-353.20551096304035,-227.58222190986788,21803.33701171875,24915.357955607968,18691.316067829535,0.285462811698648,239499.9,0.4635033250535804,0.01694910530826288,0.5492824770475326
2025-08-27,20767.42578125,21259.54487559242,20324.518596341826,20619.790052947275,142919,20304.834375,21722.1373046875,21996.083723958334,,,,,,,32.191775981001925,-546.6242849185401,-391.8892657541403,-154.73501916439977,21722.1373046875,24854.232816674008,18590.041792700995,0.28837820772918327,240585.65,0.594046236756016,0.0047619052118828,0.5476006201018656
2025-08-28,21210.333984375,21505.605455155164,20619.791042814675,20669.00295461137,121155,20560.736328125,21623.7134765625,22029.711881510415,,,,,,,37.08609758898995,-478.2970056745944,-409.1708137382311,-69.12619193636328,21623.7134765625,24686.01074331471,18561.416209810293,0.2832350946632149,235970.0,0.5134339110903928,0.02132706324752509,0.5368479202474276
2025-08-29,21161.12109375,21800.875917514535,20767.42581758721,21505.604460392442,137966,20826.48046875,21544.9744140625,22046.93603515625,,,,,,,25.581383901046905,-423.2393735455844,-411.9845256997018,-11.25484784588258,21544.9744140625,24567.58873907369,18522.36008905131,0.280586485453268,229837.35,0.6002766739174464,-0.002320231763500491,0.5338255728317787
2025-09-01,20915.0625,21505.60544117647,20816.63867647059,21456.393529411765,75813,20944.5890625,21503.1443359375,22046.115852864583,,,,,,,25.984248523572518,-394.9084171220493,-408.56930398417137,13.660886862122084,21503.1443359375,24536.850103489134,18469.438568385867,0.2821639217183229,219925.65,0.3447210454987856,-0.011627861901072678,0.5136009401536236
2025-09-02,20619.791015625,21062.698221211216,20521.367192161397,20718.214839088603,68941,20934.746875,21421.9447265625,22032.172493489583,,,,,,,26.190468690841954,-391.765838425581,-405.20861087245333,13.442772446872311,21421.9447265625,24459.114821275027,18384.77463184997,0.28355689770280645,217674.85,0.3167155047999344,-0.01411764771800228,0.5072837825382551
2025-09-03,19881.611328125,20767.42569422958,19733.975600440903,20422.942329633355,188664,20757.583984375,21264.4666015625,22010.027115885416,,,,,,,35.10637669043727,-443.7252650773444,-412.9119417134316,-30.813323363912787,21264.4666015625,24276.82472156653,18252.108481558473,0.28332317724656036,212480.35,0.887912694044414,-0.035799571728958424,0.4981521417733753
2025-09-04,20029.248046875,20127.671870201168,19684.764665233415,19783.188488559583,88389,20521.366796875,21099.60673828125,21976.398990885416,,,,,,,39.130434782608695,-467.60023129935144,-423.8495996306156,-43.75063166873582,21099.60673828125,23995.460945066672,18203.75253149583,0.2744936664180988,179104.1,0.4935062904757624,0.0074257924226266425,0.49568993159546565
2025-09-05,20029.248046875,20521.367163505838,19881.61231188575,19930.824223548832,69654,20294.9921875,20944.5892578125,21945.2314453125,,,,,,,54.54545454545455,-480.9769116009302,-435.2750620246785,-45.701849576251675,20944.5892578125,23711.976825224294,18177.201690400703,0.2642579936371431,160794.5,0.4331864584920504,0.0,0.4962950039369661
2025-09-08,21111.91015625,21111.91015625,19930.824273382867,20324.519567671912,135603,20334.36171875,20787.1111328125,21951.793033854166,,,,,,,65.51724924455863,-399.6097901594221,-428.1420076516273,28.532217492205177,20787.1111328125,23077.036659591125,18497.185606033876,0.2203216706879459,153654.65,0.8825180363887458,0.05405405668955798,0.5041729844815024
2025-09-09,20718.21484375,21259.545872921615,20521.367196778505,21259.545872921615,95596,20354.046484375,20627.1724609375,21926.36689453125,,,,,,,58.241767347818154,-362.71255709089746,-415.05611753948136,52.3435604485839,20627.1724609375,22380.6569930396,18873.687928835403,0.17001695558833785,149589.75,0.6390544806713027,-0.018648019510610236,0.5053278559933122
2025-09-10,21013.486328125,21259.545887002343,20373.73147504391,20521.367210370317,128149,20580.421484375,20499.221484375,21900.940755208332,,,,,,,61.45832859626312,-306.11657166437726,-393.2682083644606,87.15163670008332,20499.221484375,21599.62175111914,19398.821217630863,0.10736020073570987,149903.3,0.8548777778741362,0.014251782144448333,0.5097192656769685
2025-09-11,21210.333984375,21259.545896171694,20669.00295461137,21062.698248984918,161569,20816.638671875,20496.7609375,21877.9751953125,,,,,,,64.28570850028632,-242.58353276423804,-363.1312732444161,120.54774048017805,20496.7609375,21590.200871182606,19403.321003817393,0.10669392466612569,135816.15,1.1896155206873409,0.009367681934174588,0.3748534626384309
2025-09-12,21013.486328125,21308.757798777813,20865.850592798597,21013.486328125,69413,21013.486328125,20496.7609375,21858.2904296875,,,,,,,57.6086923698459,-205.74539756880768,-331.6540981092944,125.90870054048673,20496.7609375,21590.200871182606,19403.321003817393,0.10669392466612569,124968.9,0.5554421940178716,-0.009280742886699112,0.37398948099968593
2025-09-15,21407.181640625,21653.241199712644,20472.155316091954,20669.00296336207,239438,21072.540625,20580.42119140625,21845.987467447918,,,,,,,58.06452163552223,-143.1330399647668,-293.9498864803889,150.8168465156221,20580.42119140625,21684.11802363372,19476.72435917878,0.10725697224198108,124025.3,1.9305577168529324,0.018735363868348953,0.30097191188660866
2025-09-16,20570.578125,21800.875859748805,20472.154306220094,21407.180584629186,131432,21043.01328125,20619.79072265625,21818.9208984375,,,,,,,48.148149509191455,-159.18423066712785,-266.9967553177367,107.81252465060885,20619.79072265625,21657.978712975382,19581.602732337116,0.10069820826827414,125249.65,1.0493602177730637,-0.03908050717135758,0.33807604657170603
2025-09-17,20373.73046875,20767.425743508455,20176.882831370775,20619.790015474035,148290,20915.062109375,20639.47548828125,21773.8099609375,,,,,,,41.74756795226339,-185.64883150895548,-250.72717055598048,65.078339047025,20639.47548828125,21640.866268962018,19638.08470760048,0.09703645630426434,117945.6,1.2572745401269738,-0.00956937889901921,0.33921485431925585
2025-09-18,18995.796875,20422.94223607513,18926.900202396373,20324.51841806995,614245,20472.1546875,20592.72412109375,21702.452669270835,,,,,,,33.07692824341346,-314.18817774959825,-263.419371994704,-50.76880575489423,20592.72412109375,21799.63409981723,19385.81414237027,0.11721712694506566,144507.05,4.250623066487068,-0.06763285672516017,0.4182091410515306
2025-09-22,18798.94921875,19084.37829065772,18572.574437581807,18887.530654859293,143972,20029.247265625,20541.0515625,21636.836783854167,,,,,,,33.33333333333333,-427.018097636148,-296.13911712299284,-130.87898051315517,20541.0515625,21955.647336523754,19126.455788476247,0.1377335303131469,147627.8,0.9752363714693304,-0.010362695365997876,0.41914539613686547
2025-09-23,17932.8203125,18680.841357368277,17745.81505128293,18651.314210860317,355870,19334.375,20421.4666015625,21567.447981770834,,,,,,,30.583219411346775,-579.6442086140887,-352.84013542121204,-226.80407319287667,20421.4666015625,22255.36429679374,18587.56890633126,0.1796048962605775,161404.35,2.2048352476249864,-0.04607326165795089,0.43352352415637196
2025-09-24,18001.716796875,18237.93396643487,17873.76583003007,18109.98299958994,161961,18820.602734375,20288.10234375,21481.98330078125,,,,,,,34.96063695875819,-687.1214226368174,-419.6963928643331,-267.4250297724843,20288.10234375,22411.322512590024,18164.882174909977,0.20930692608558413,163951.95,0.9878565030791033,0.003841921302639495,0.42681291458921655
2025-09-25,17883.607421875,18178.878870777724,17814.710750464365,18041.085527956453,103300,18322.578125,20143.91142578125,21378.146158854168,,,,,,,32.753157303448404,-772.9186040205823,-490.340835095583,-282.5777689249993,20143.91142578125,22508.088278663516,17779.734572898986,0.2347286783495747,161971.0,0.6377684894209458,-0.006561006171394879,0.4247244949368894
2025-09-26,17578.494140625,17962.34703619296,17371.80411993456,17775.3417793778,115186,18039.117578125,19962.31943359375,21295.470149739584,,,,,,,31.221715529461335,-855.6699497170339,-563.4066580198732,-292.26329169716064,19962.31943359375,22530.707158527886,17393.931708659617,0.25732357740072054,161672.55,0.7124647938069884,-0.017061058993991907,0.41232043499957194
2025-09-29,17480.0703125,18011.558936866553,17332.43458350929,17863.923207875843,151528,17775.341796875,19778.26689453125,21208.693131510416,,,,,,,17.229125530554512,-918.6038740906952,-634.4461012340377,-284.1577728566575,19778.26689453125,22507.47931949096,17049.05446957154,0.27598094812992396,162350.65,0.9333378092419095,-0.005599104641024755,0.4117774018662313
2025-09-30,17125.744140625,17588.336080055677,16978.108415274786,17312.749392735273,129293,17613.9265625,19588.8009765625,21132.4146484375,,,,,,,17.352409628930943,-985.7079952271451,-704.6984800326592,-281.00951519448597,19588.8009765625,22505.41322250366,16672.18873062134,0.2977836417278232,165024.65,0.7834768926945157,-0.020270294429057367,0.4135956342081544
2025-10-01,16869.84375,17155.272844953328,16791.10468932322,17155.272844953328,103713,17387.551953125,19401.30361328125,21043.669173177084,,,,,,,12.072070654756445,-1047.4630159368753,-773.2513872135024,-274.2116287233729,19401.30361328125,22514.37151732223,16288.235709240269,0.320913271199974,166763.25,0.6219175987515235,-0.014942439202858537,0.4137249631610695
2025-10-02,16968.267578125,17224.169525358902,16771.419926406612,17027.321873640518,165409,17204.483984375,19255.63642578125,20946.721712239585,,,,,,,10.458713859288721,-1076.058205235815,-833.8127508179649,-242.24545441785006,19255.63642578125,22541.899739356173,15969.373112206325,0.34133001277225683,165600.5,0.9988436025253546,0.005834305852714161,0.40514293732479795
2025-10-10,17056.84765625,17115.901947039092,16328.511403184506,16535.201420946334,204419,17100.1546875,19107.01640625,20828.285026041667,20422.45078938802,,,,,,12.359526344442642,-1079.1328549473983,-882.8767716438517,-196.25608330354657,19107.01640625,22512.65229548825,15701.380517011752,0.35648013450433297,171402.0,1.1926290241654123,0.005220337180396273,0.4041340062118933
2025-10-13,17224.16796875,17411.173220982142,16545.04363169643,17096.217006696428,223069,17048.97421875,18966.76240234375,20708.53603515625,20438.116577148438,,,,,,8.414842096229208,-1055.8964689100649,-917.4807110970944,-138.41575781297047,18966.76240234375,22442.7968466408,15490.7279580467,0.3665395675402683,179072.75,1.2456892519939522,0.009809568325404472,0.4080900364062747
2025-10-14,17883.607421875,18100.139817737,17204.483089398735,17234.010234289006,219063,17200.546875,18805.347265625,20633.405826822916,20453.126204427084,,,,,,22.31235003761512,-973.0534583020708,-928.5952605380897,-44.45819776398105,18805.347265625,22159.64826971227,15451.046261537733,0.35673906540601047,183245.75,1.1954601948476296,0.03828570728765701,0.37953911681009594
2025-10-15,17795.02734375,18228.092168487277,17617.864460902932,17893.451167553925,150613,17385.58359375,18659.187890625,20555.9791015625,20463.624755859375,,,,,,22.82156002206723,-904.1252544191411,-923.7012593143,19.576004895158917,18659.187890625,21915.8660509171,15402.509730332898,0.34906965719857125,185996.6,0.8097621139311149,-0.004953143738586574,0.3775448218830548
2025-10-16,17676.91796875,18021.40133673789,17421.01603824471,17716.287496520046,109086,17527.313671875,18492.35947265625,20481.505078125,20471.908756510416,,,,,,31.073428592249613,-849.2400846599339,-908.8090243834268,59.56893972349292,18492.35947265625,21578.620152864685,15406.098792447818,0.33378765806190785,185043.45,0.5895155975528991,-0.006637212335696807,0.36891053672042906
2025-10-17,16879.685546875,17578.49468613338,16761.57695995809,17489.9132459457,227538,17491.88125,18275.82705078125,20399.485221354167,20466.249381510417,,,,,,26.506007965353717,-860.1578219536023,-899.078783897462,38.920961943859766,18275.82705078125,21160.245431797415,15391.408669765082,0.3156539370832867,188341.9,1.2081114186487447,-0.04510019355661321,0.38455441062407647
2025-10-20,17322.591796875,17539.12419433594,16722.206513006036,16879.684620250355,153692,17511.566015625,18091.28232421875,20329.768326822916,20464.280891927083,,,,,,41.66664443990425,-823.5776836856385,-883.9785638550973,60.40088016945879,18091.28232421875,20697.029964904275,15485.534683533226,0.28806666039335616,192555.85,0.7981684274977883,0.02623901071913015,0.4067734235483898
2025-10-21,16997.79296875,17430.85775776274,16791.1029558121,17253.694889530256,106638,17334.403125,17870.812890625,20248.896744791666,20456.73505859375,,,,,,37.18590434270574,-811.4424085547762,-869.471332795033,58.028924240256856,17870.812890625,19997.362797916307,15744.262983333689,0.23799140199233956,185915.85,0.5735820802798686,-0.018750013389081555,0.3940796059985069
2025-10-22,17539.125,17539.125,16820.631102693602,16997.79398148148,112965,17283.22265625,17719.240234375,20187.709928385415,20454.438509114585,,,,,,46.031753174259975,-749.5043254487755,-845.4779313257816,95.9736058770061,17719.240234375,19426.33490677492,16012.145561975083,0.19268260374823357,184992.5,0.6106463775558468,0.03184719523559476,0.4076398661066575
2025-10-23,17263.5390625,17804.870104938713,17184.80000178164,17391.49003616733,110055,17200.546875,17563.7306640625,20117.829036458334,20448.287027994793,,,,,,46.34704158324691,-714.4200408164506,-819.2663532239154,104.84631240746478,17563.7306640625,18735.32415131571,16392.137176809287,0.1334105503736098,183080.75,0.6011281907027364,-0.01571263888591934,0.40861126380981616
2025-10-24,17578.494140625,17608.02128643792,17115.90218955592,17352.11935605928,121995,17340.30859375,17492.86552734375,20050.736783854165,20449.18924153646,,,,,,51.08695792845357,-653.6661928829635,-786.1463211557251,132.4801282727616,17492.86552734375,18451.918310888137,16533.812743799364,0.10965073527207479,158468.25,0.7698387531887302,0.018243946214316464,0.351966791852852
2025-10-27,17755.658203125,17814.712498700803,17214.3271603468,17391.49004707421,140280,17426.921875,17440.7009765625,19977.57509765625,20448.533089192708,,,,,,57.239845413959436,-584.4850911643261,-745.8140751574454,161.3289839931192,17440.7009765625,18191.52483593128,16689.877117193722,0.08610019291974158,158283.65,0.8862570455002775,0.01007845501911131,0.3542562574559774
2025-10-28,18523.36328125,18808.792364754914,17726.130323874204,17844.238910152097,248380,17732.0359375,17470.228125,19922.949869791668,20456.406998697916,,,,,,67.00405557617623,-462.381143800274,-689.1274888860112,226.74634508573718,17470.228125,18339.624454866273,16600.83179513373,0.09952890410425262,152909.15,1.6243632248299071,0.043237207505485875,0.35076898969235976
2025-10-29,18464.30859375,18946.585310750932,18375.727155933502,18946.585310750932,141650,17917.07265625,17493.35771484375,19861.5990234375,20458.867594401043,,,,,,65.51020449487802,-366.15727243185756,-624.5334455951804,258.37617316332285,17493.35771484375,18443.183583518796,16543.531846168706,0.10859274521884192,151893.6,0.9325606872178946,-0.003188119058258554,0.3511276268356541
2025-10-30,17962.34765625,18356.04294734589,17745.81524614726,18159.195301797947,178913,18056.834375,17497.2947265625,19787.78115234375,20455.996907552082,,,,,,58.64662916193257,-326.6379349217641,-564.9543434604972,238.31640853873307,17497.2947265625,18454.555108991357,16540.034344133644,0.10941810118516745,155674.25,1.1492780597947316,-0.027185471633089375,0.3647751636219609
2025-10-31,18119.826171875,18296.989056771115,17785.185167071224,17972.19043446157,134232,18165.10078125,17524.361328125,19703.46474609375,20449.18927408854,,,,,,58.56875547252535,-279.39073266403284,-507.8416213012043,228.4508886371715,17524.361328125,18521.08758796961,16527.63506828039,0.11375321943915363,156626.55,0.8570194516830002,0.008767145511194174,0.35979919848430075
2025-11-03,18080.455078125,18434.78081727171,17863.92268197979,18119.824604696856,156485,18230.06015625,17554.38056640625,19625.873958333334,20442.463639322916,,,,,,52.136752499160444,-242.33046791607921,-454.73939062417935,212.40892270810014,17554.38056640625,18581.200475531652,16527.560657280846,0.1169873132510781,156874.4,0.9975177594304744,-0.0021728185125258204,0.3590744001634915
2025-11-04,18798.94921875,18887.530654859293,17627.705785749346,17903.292475867147,226148,18285.17734375,17638.0408203125,19576.662044270834,20438.362646484376,,,,,,59.58645354484376,-153.21727528117844,-394.4349675555792,241.21769227440075,17638.0408203125,18783.59947792569,16492.48216269931,0.1298963608581663,161717.15,1.3984169273326916,0.03973871993378553,0.3727803694037901
2025-11-05,17893.451171875,18946.58608683134,17785.184965664535,18848.162263003644,275491,18171.005859375,17689.22119140625,19504.156510416666,20429.422493489583,,,,,,51.79739245557223,-153.88664347712256,-346.3253027398879,192.43865926276533,17689.22119140625,18780.446107370175,16597.996275442325,0.12337738379279944,170306.05,1.6176230967719587,-0.04816748193414233,0.4127848675998462
2025-11-06,16978.109375,18503.678623188407,16928.897463768117,18267.461449275364,258345,17974.158203125,17689.71328125,19403.272102864583,20414.248828125,,,,,,50.80128210224571,-225.67610214514934,-322.1954626209402,96.51936047579085,17689.71328125,18779.577318320997,16599.849244179,0.12322009065304486,174952.85,1.4766549959031818,-0.051155128660352434,0.45545545165568246
2025-11-07,17637.548828125,18100.14078957694,16928.897312709265,17145.429720197408,188007,17877.702734375,17718.74833984375,19308.457161458333,20404.980582682292,,,,,,52.476786177254446,-226.7447404289851,-303.1053181825492,76.36057775356409,17718.74833984375,18767.798911098856,16669.697768588645,0.11841136305278735,174132.25,1.0796793816194301,0.03884057044042932,0.4753532716573837
2025-11-10,17696.603515625,18011.559751720662,17489.913485687222,17804.869721782885,124096,17800.932421875,17742.3701171875,19217.907259114585,20393.661848958334,,,,,,55.73506721161328,-220.28709175758559,-286.54167289755645,66.25458113997087,17742.3701171875,18765.485032013432,16719.255202361568,0.11533012873345637,169183.6,0.7334989916280301,0.0033482366555284138,0.4745165366178575
2025-11-11,16948.58203125,17883.608333787022,16869.84297419425,17667.07592688371,238344,17430.858984375,17695.61884765625,19096.025748697917,20378.570198567708,,,,,,45.31250000000001,-272.3885157200748,-283.71104146206017,11.322525741985373,17695.61884765625,18775.44023030752,16615.79746500498,0.12204392419927032,170147.65,1.4008068874298294,-0.04226921192614974,0.4784586177501348
2025-11-12,17263.5390625,17273.381445089795,16850.15899372862,16978.10996739595,113691,17304.8765625,17669.04443359375,18985.134928385418,20361.264013671876,,,,,,50.0,-284.97979962835234,-283.9647930953186,-1.015006533033727,17669.04443359375,18764.610083171174,16573.478784016326,0.12400960942680633,168301.55,0.6755196253391607,0.01858309035347494,0.4839558754689378
2025-11-13,17086.375,17371.80407546083,16958.424035138247,17096.217381912444,139594,17326.5296875,17639.51728515625,18877.032747395835,20345.680240885416,,,,,,46.03174853162175,-305.7298783356564,-288.31781014338617,-17.412068192270226,17639.51728515625,18765.596563091596,16513.438007220902,0.1276768813716857,169826.95,0.8219779016227989,-0.010262325810403317,0.4846794291900475
2025-11-14,16919.0546875,17174.956619946188,16830.47324934555,17086.37518179174,120656,17182.830859375,17641.4857421875,18804.691243489582,20328.784147135415,,,,,,43.243238127267354,-331.850450646667,-297.0243382440423,-34.82611240262469,17641.4857421875,18762.09682112129,16520.874663253708,0.12704271004272433,164482.85,0.7335476008592993,-0.009792616192726644,0.4577709879088387
2025-11-17,16987.951171875,17165.114046205097,16653.31018702926,16919.054498524405,160559,17041.100390625,17624.7537109375,18737.598990885417,20312.38017578125,,,,,,36.021509773888475,-343.037499137954,-306.2269704228247,-36.810528715129294,17624.7537109375,18775.013958142914,16474.493463732088,0.130527809474193,164826.2,0.9741109119787994,0.004072123747309586,0.4479048265985837
2025-11-18,16495.83203125,16948.581597740154,16426.935358088456,16751.73396013574,169858,16950.550390625,17599.6556640625,18683.629915364585,20287.446142578126,,,,,,33.388711984863164,-387.15038881331566,-322.4116541009229,-64.73873471239278,17599.6556640625,18826.847981158757,16372.463346966242,0.1394564007978991,167987.2,1.011136562785736,-0.028968716453561805,0.4548138538848496
2025-11-19,16564.728515625,16850.157586898396,16417.092789104277,16653.309951537434,160946,16810.78828125,17550.93583984375,18629.988932291668,20261.0357421875,,,,,,37.27598579054749,-411.80378352263506,-340.2900799852653,-71.51370353736974,17550.93583984375,18862.699817792476,16239.171861895025,0.14948080147051618,170386.25,0.9445950010637596,0.004176599534020609,0.4385378541374559
2025-11-20,16928.896484375,17145.42888126817,16446.619782203852,16564.728362327398,146817,16779.292578125,17534.2037109375,18579.13662109375,20235.199479166666,,,,,,39.55094257367649,-397.3757643943536,-351.707216867083,-45.66854752727062,17534.2037109375,18869.724839669696,16198.682582205307,0.15233325114149573,172224.35,0.8524752742570955,0.021984541938401936,0.4438448379781043
2025-11-21,17529.283203125,17667.07655789409,16633.62639712591,17174.957433718766,211933,16901.33828125,17531.7431640625,18539.1109375,20226.66941731771,,,,,,45.59749840561423,-333.6491648420597,-348.0956064620783,14.446441620018618,17531.7431640625,18867.102034695356,16196.384293429646,0.15233612061693264,176721.25,1.199250231650127,0.03546520113134033,0.4575427318478612
2025-11-24,17165.115234375,17942.663458867904,16978.10996519316,17883.609163336798,155684,16936.77109375,17502.216015625,18494.656184895834,20213.87433268229,,,,,,36.16668447116185,-308.9690838983297,-340.27030194932865,31.301218050998955,17502.216015625,18842.83345253951,16161.59857871049,0.1531940224846594,177491.45,0.8771352084846903,-0.02077483514471823,0.46184530757986214
2025-11-25,17037.1640625,17342.277919194108,16732.050205805892,17165.115034662045,134763,17045.0375,17427.9060546875,18439.866927083334,20195.829964192708,,,,,,41.65067909564624,-296.3187540333165,-331.4799923661263,35.16123833280977,17427.9060546875,18692.82160900454,16162.990500370463,0.1451597857307499,171810.6,0.7843695324968308,-0.007454139988455455,0.4310564317347326
2025-11-26,17125.744140625,17224.167957525144,16850.157453304597,17204.483194145116,130419,17157.240625,17360.97783203125,18380.812630208333,20176.14519856771,,,,,,51.71623508576749,-275.9644579748783,-320.3768854878767,44.41242751299836,17360.97783203125,18533.257466127394,16188.698197935108,0.13504765059180832,171249.05,0.7615750277154822,0.0051992266905482865,0.4322461958119208
2025-11-27,16997.79296875,17293.06441580414,16879.684389928345,16968.265824044585,125555,17171.019921875,17312.75009765625,18317.985416666666,20157.0345703125,,,,,,41.5143521965459,-267.07939690516287,-309.71738777133396,42.637990866171094,17312.75009765625,18459.955132295298,16165.545063017207,0.13252718697699567,168581.15,0.74477484582351,-0.007471276624498868,0.42343355830915086
2025-11-28,17155.271484375,17214.32577519901,16840.315266646943,17125.744338962995,139627,17096.217578125,17264.52236328125,18250.401041666668,20140.05646158854,,,,,,43.002535792442714,-244.51213816074232,-296.67633784921566,52.16419968847333,17264.52236328125,18348.20871783187,16180.836008730628,0.12553910635320442,168850.9,0.826924819470906,0.009264644881516126,0.42361146624703777
2025-12-01,17047.005859375,17361.96208772373,16968.266802287817,17066.690623646795,74932,17072.595703125,17212.84990234375,18181.832454427084,20114.384244791665,,,,,,51.524389690548254,-232.6813483961887,-283.87733995861026,51.19599156242157,17212.84990234375,18229.1852092566,16196.5145954309,0.11809030029065246,164773.25,0.4547582814564864,-0.006310924609884916,0.423837835056341
2025-12-02,17430.859375,17460.386522444947,17047.006458215696,17234.011725367025,96169,17151.334765625,17144.44541015625,18123.76240234375,20084.939127604168,,,,,,52.537309719541796,-190.13977854907353,-265.1298276767029,74.99004912762939,17144.44541015625,17847.025094942575,16441.865725369928,0.08196003638240996,158274.3,0.6076097003746028,0.02251735693596313,0.40501268163031806
2025-12-03,17627.70703125,17706.446091132748,17184.79981940955,17273.38126177764,74670,17251.72734375,17131.158203125,18073.8943359375,20053.03341471354,,,,,,58.160252590322706,-138.93970676231402,-239.89180349382517,100.95209673151115,17131.158203125,17782.26053640685,16480.05586984315,0.07601381360929581,148233.25,0.5037331367962317,0.011293055150931153,0.37157176985926554
2025-12-04,17519.439453125,17991.87377545646,17312.749437104987,17568.651361701195,103461,17356.056640625,17158.22470703125,18034.5248046875,20022.275960286457,,,,,,59.214488650840615,-105.87906180246137,-213.08925515555242,107.21019335309106,17158.22470703125,17827.296987378188,16489.152426684315,0.0779885205807752,140489.05,0.7364346189258167,-0.006141897975333155,0.32108338094668015
2025-12-05,18011.55859375,18060.770502476094,17234.01043587773,17352.119016820354,135462,17527.3140625,17176.9251953125,18000.896647135418,19988.647819010417,,,,,,63.90373210788566,-39.51288075212142,-178.37398027486626,138.86109952274484,17176.9251953125,17919.297934217917,16434.55245640708,0.08643837362789568,137861.8,0.9825927124119953,0.028089890772002857,0.30655787479461527
2025-12-08,17676.91796875,18198.56421170309,17411.1736563022,18198.56421170309,145442,17653.296484375,17175.94091796875,17961.691145833334,19953.461295572917,,,,,,66.75977096232408,-13.761274450549536,-145.4514391100029,131.69016465945336,17175.94091796875,17915.459244467587,16436.422591469913,0.08611095369164716,138929.1,1.0468793075028917,-0.018579215299897478,0.3143284631300709
2025-12-09,17844.23828125,17962.34686336528,17263.53775251655,17962.34686336528,109173,17735.972265625,17220.72373046875,17907.229947916665,19929.511490885416,,,,,,67.66303776349272,19.91879842904018,-112.37739160219428,132.29619003123446,17220.72373046875,18009.13108361102,16432.316377326482,0.09156494993846678,132470.55,0.824130344442595,0.009465468629531237,0.2726515230083485
2025-12-10,17696.603515625,18159.1954873905,17548.967779955157,18080.456428366586,111742,17749.7515625,17242.376953125,17856.869759114583,19891.618326822918,,,,,,61.27169221345746,34.302192761435435,-83.04147472946833,117.34366749090377,17242.376953125,18059.01775028798,16425.73615596202,0.09472485138018907,132373.1,0.8441443163301304,-0.00827352579012175,0.2685598291288484
2025-12-11,17745.814453125,18100.140199277248,17224.168215734193,17834.39588966306,869420,17795.0265625,17275.34892578125,17802.408561197917,19851.674658203126,,,,,,53.7930855154934,49.10598455734362,-56.61198287210595,105.71796742944957,17275.34892578125,18118.295524260626,16432.402327301876,0.0975895308512565,168864.4,5.148628130026222,0.0027808125698556285,0.2650313273114497
2025-12-12,18316.673828125,18483.994330585036,17785.18517325195,17785.18517325195,175519,17856.049609375,17345.2298828125,17754.180891927084,19816.078043619793,,,,,,68.81028979940302,105.6834241745637,-24.15290146277202,129.83632563733573,17345.2298828125,18289.453328977266,16401.00643664773,0.10887413456542365,171607.55,1.0227929948303558,0.03216867709892424,0.28155069981861186
2025-12-15,18306.830078125,18395.411513986895,17854.08051705309,18296.98769636257,104793,17982.03203125,17411.173828125,17709.069954427083,19783.68019205729,,,,,,71.57187883067607,148.02085208920107,10.281849247622596,137.73900284157847,17411.173828125,18431.489040743956,16390.858615506044,0.11720234634276043,168819.25,0.6207408219145625,-0.0005374201720448335,0.2820372390333177
2025-12-16,17519.439453125,18365.88428063553,17509.59707140976,18306.8299903441,143054,17917.072265625,17462.35419921875,17644.274251302082,19745.130859375,,,,,,55.40540250635277,116.69256652842523,31.563992703783125,85.1285738246421,17462.35419921875,18387.606610296803,16537.101788140695,0.10597109651108201,167479.05,0.854160565157254,-0.043010757276917166,0.30703506895236726
2025-12-17,17539.125,18090.2984006734,17371.804503367002,17568.652146464647,160349,17885.5765625,17511.0740234375,17593.750032552085,19706.33546549479,,,,,,57.660175445384745,92.38814065142287,43.728822293311076,48.6593183581118,17511.0740234375,18334.30598250521,16687.84206436979,0.09402415385439696,167449.2,0.957597886403757,0.0011236402242018606,0.30709653620486455
2025-12-18,17361.962890625,17775.342959449405,16869.843761072138,17234.011916941254,82839,17808.80625,17532.72734375,17543.55390625,19658.68193359375,,,,,,52.90860537778394,58.160765320139035,46.615210898676665,11.54555442146237,17532.72734375,18313.152692669737,16752.301994830264,0.08902497981273168,164250.3,0.5043461107833593,-0.01010096623263701,0.3019201391541918
